Geneid,Genename,MDD.dACC.log2FoldChange,MDD.dACC.padj
ENSG00000234616,JRK,0.03255841,0.806448284
ENSG00000183340,JRKL,-0.031931169,0.911209967
ENSG00000143543,JTB,-0.076570018,0.507084328
ENSG00000177606,JUN,0.237917353,0.369886215
ENSG00000171223,JUNB,0.241557311,0.692571114
ENSG00000130522,JUND,-0.004608503,0.992060699
ENSG00000173801,JUP,-0.01964258,0.969543744
ENSG00000160145,KALRN,0.070424346,0.573847064
ENSG00000107104,KANK1,-0.154323906,0.633422671
ENSG00000197256,KANK2,-0.153523669,0.701595002
ENSG00000186994,KANK3,0.009025558,0.992060699
ENSG00000132854,KANK4,-0.213015874,0.371833586
ENSG00000120071,KANSL1,0.14599679,0.299926918
ENSG00000144445,KANSL1L,-0.050387425,0.671038528
ENSG00000139620,KANSL2,0.025588943,0.890430567
ENSG00000114982,KANSL3,0.021442029,0.886601743
ENSG00000232593,KANTR,0.048923916,0.730837261
ENSG00000065427,KARS,-0.004956892,0.983526705
ENSG00000149474,KAT14,-0.032671963,0.861336395
ENSG00000108773,KAT2A,0.09479582,0.465205201
ENSG00000114166,KAT2B,-0.116062145,0.642812514
ENSG00000172977,KAT5,-0.054055786,0.4776107
ENSG00000083168,KAT6A,-0.049296791,0.732071987
ENSG00000156650,KAT6B,-0.128472901,0.111925617
ENSG00000136504,KAT7,0.067592458,0.37964022
ENSG00000103510,KAT8,0.012674014,0.945718667
ENSG00000186625,KATNA1,-0.017015289,0.958611828
ENSG00000102781,KATNAL1,-0.121951567,0.326748064
ENSG00000167216,KATNAL2,-0.101487375,0.611948184
ENSG00000140854,KATNB1,0.066703666,0.56499273
ENSG00000134152,KATNBL1,0.026343068,0.913682996
ENSG00000107821,KAZALD1,-0.02046759,0.976965566
ENSG00000189337,KAZN,0.037099306,0.751962588
ENSG00000176595,KBTBD11,0.012865976,0.96016267
ENSG00000187715,KBTBD12,-0.042312549,0.873312987
ENSG00000170852,KBTBD2,-0.063127832,0.507816076
ENSG00000182359,KBTBD3,-0.118031408,0.692774251
ENSG00000123444,KBTBD4,0.00683014,0.982906832
ENSG00000165572,KBTBD6,0.001600483,0.99643623
ENSG00000120696,KBTBD7,-0.029947031,0.925213468
ENSG00000163376,KBTBD8,0.093855407,0.812029796
ENSG00000176407,KCMF1,-0.038326782,0.797961692
ENSG00000111262,KCNA1,-0.011150715,0.985141131
ENSG00000177301,KCNA2,-0.055795272,0.822377285
ENSG00000177272,KCNA3,0.009630345,0.984949147
ENSG00000182255,KCNA4,0.104946177,0.742409112
ENSG00000130037,KCNA5,0.167232543,0.408627878
ENSG00000169282,KCNAB1,-0.003705329,0.993469394
ENSG00000069424,KCNAB2,0.036924889,0.846331385
ENSG00000170049,KCNAB3,0.046807682,0.871358649
ENSG00000158445,KCNB1,-0.001981556,0.995755191
ENSG00000182674,KCNB2,-0.034349311,0.928597195
ENSG00000129159,KCNC1,0.051941905,0.798997578
ENSG00000166006,KCNC2,-0.009312476,0.987995292
ENSG00000131398,KCNC3,0.046358931,0.875256562
ENSG00000116396,KCNC4,0.019224311,0.937782895
ENSG00000102057,KCND1,0.037549465,0.860020764
ENSG00000184408,KCND2,0.005171469,0.990506835
ENSG00000171385,KCND3,0.066103261,0.584285254
ENSG00000159197,KCNE2,0.303059273,0.529419911
ENSG00000175538,KCNE3,-0.122797613,0.770987746
ENSG00000152049,KCNE4,0.534670371,0.173792021
ENSG00000176076,KCNE5,-0.201699105,0.685466323
ENSG00000162975,KCNF1,0.008697838,0.983797648
ENSG00000026559,KCNG1,0.052347879,0.906491788
ENSG00000178342,KCNG2,0.237745088,0.358041475
ENSG00000171126,KCNG3,0.171841629,0.405345653
ENSG00000143473,KCNH1,0.019464556,0.957693229
ENSG00000055118,KCNH2,0.06865638,0.588473861
ENSG00000135519,KCNH3,0.051088144,0.812419318
ENSG00000089558,KCNH4,-0.055420248,0.944642069
ENSG00000140015,KCNH5,0.039092514,0.954963595
ENSG00000184611,KCNH7,0.014698392,0.971957885
ENSG00000183960,KCNH8,-0.134470835,0.763320203
ENSG00000182132,KCNIP1,-0.036347946,0.852819295
ENSG00000120049,KCNIP2,0.012625487,0.963491963
ENSG00000115041,KCNIP3,-0.168270449,0.288418517
ENSG00000185774,KCNIP4,0.106716261,0.522126289
ENSG00000177807,KCNJ10,-0.211746164,0.485878939
ENSG00000187486,KCNJ11,-0.025301774,0.92288054
ENSG00000184185,KCNJ12,0.003982106,0.992290079
ENSG00000115474,KCNJ13,0.089964742,0.731908836
ENSG00000182324,KCNJ14,-0.080250571,0.835602352
ENSG00000153822,KCNJ16,-0.437261463,0.054314131
ENSG00000123700,KCNJ2,-0.227194853,0.233507389
ENSG00000162989,KCNJ3,0.032861316,0.950946296
ENSG00000168135,KCNJ4,-0.008752465,0.983386675
ENSG00000120457,KCNJ5,0.155701662,0.628204544
ENSG00000157542,KCNJ6,0.07710278,0.832220349
ENSG00000121361,KCNJ8,-0.096224971,0.682195026
ENSG00000162728,KCNJ9,0.032308068,0.843640604
ENSG00000135750,KCNK1,-0.065777264,0.873926943
ENSG00000100433,KCNK10,0.089305721,0.567295338
ENSG00000184261,KCNK12,-0.011003108,0.972241838
ENSG00000152315,KCNK13,0.067251019,0.878621492
ENSG00000124249,KCNK15,-0.010051426,0.990902462
ENSG00000082482,KCNK2,-0.065428519,0.846972101
ENSG00000171303,KCNK3,-0.016683245,0.957412056
ENSG00000182450,KCNK4,0.093066587,0.807619894
ENSG00000099337,KCNK6,-0.018003743,0.977737193
ENSG00000173338,KCNK7,0.074308944,0.919174647
ENSG00000169427,KCNK9,0.031889311,0.92295326
ENSG00000156113,KCNMA1,0.067986364,0.658205062
ENSG00000145936,KCNMB1,-0.235602957,0.601693176
ENSG00000197584,KCNMB2,0.024565306,0.950946296
ENSG00000135643,KCNMB4,-0.044680738,0.835602352
ENSG00000105642,KCNN1,-0.004826195,0.989641638
ENSG00000080709,KCNN2,-0.067457144,0.600099519
ENSG00000143603,KCNN3,-0.125599768,0.637681701
ENSG00000104783,KCNN4,0.358399541,0.173653542
ENSG00000053918,KCNQ1,-0.014228895,0.982668047
ENSG00000075043,KCNQ2,0.087900622,0.525510328
ENSG00000184156,KCNQ3,0.067105523,0.799767341
ENSG00000117013,KCNQ4,0.018465552,0.963491963
ENSG00000185760,KCNQ5,0.050174768,0.915775763
ENSG00000198553,KCNRG,-0.172256607,0.618627095
ENSG00000124134,KCNS1,-0.015019731,0.980613927
ENSG00000156486,KCNS2,0.107107672,0.756925066
ENSG00000170745,KCNS3,-0.316336254,0.112776507
ENSG00000107147,KCNT1,0.105010217,0.563370956
ENSG00000162687,KCNT2,-0.031143336,0.892532914
ENSG00000164794,KCNV1,-0.066855,0.893570188
ENSG00000168263,KCNV2,0.157664147,0.400080085
ENSG00000134504,KCTD1,-0.007086407,0.983526705
ENSG00000110906,KCTD10,0.007574104,0.969357765
ENSG00000213859,KCTD11,0.038199683,0.924772208
ENSG00000178695,KCTD12,0.074037045,0.731215128
ENSG00000174943,KCTD13,0.016974394,0.942135332
ENSG00000153885,KCTD15,0.01818508,0.964106879
ENSG00000183775,KCTD16,0.098736381,0.835932298
ENSG00000100379,KCTD17,-0.000537291,0.997185825
ENSG00000155729,KCTD18,-0.117923714,0.293343341
ENSG00000180901,KCTD2,0.074444449,0.440100267
ENSG00000112078,KCTD20,0.003542619,0.985205826
ENSG00000188997,KCTD21,0.046943884,0.809671238
ENSG00000136636,KCTD3,0.017328179,0.950946296
ENSG00000180332,KCTD4,-0.030698027,0.956445364
ENSG00000167977,KCTD5,0.046371199,0.82112507
ENSG00000168301,KCTD6,0.061193853,0.593240173
ENSG00000243335,KCTD7,0.017411464,0.919272218
ENSG00000183783,KCTD8,-0.010764032,0.982668047
ENSG00000104756,KCTD9,0.011687626,0.973082017
ENSG00000134901,KDELC1,-0.068331124,0.80902955
ENSG00000178202,KDELC2,-0.148130901,0.39630847
ENSG00000105438,KDELR1,0.010304604,0.950946296
ENSG00000136240,KDELR2,-0.046091036,0.692571114
ENSG00000100196,KDELR3,0.105861557,0.679454892
ENSG00000004487,KDM1A,0.032949973,0.707404771
ENSG00000165097,KDM1B,0.013748813,0.934777708
ENSG00000173120,KDM2A,0.002631936,0.989641638
ENSG00000089094,KDM2B,0.007114899,0.972636477
ENSG00000115548,KDM3A,0.004277,0.988661018
ENSG00000120733,KDM3B,-0.043691018,0.703645335
ENSG00000066135,KDM4A,0.005064358,0.971957885
ENSG00000127663,KDM4B,0.117123871,0.392595732
ENSG00000107077,KDM4C,0.068744219,0.444227244
ENSG00000186280,KDM4D,-0.005710852,0.993403421
ENSG00000073614,KDM5A,-0.010802561,0.946465388
ENSG00000117139,KDM5B,0.043028428,0.556122613
ENSG00000126012,KDM5C,0.037780007,0.589530071
ENSG00000012817,KDM5D,0.589063308,0.937648509
ENSG00000147050,KDM6A,0.029346468,0.82112507
ENSG00000132510,KDM6B,0.186180776,0.571614808
ENSG00000006459,KDM7A,-0.073504602,0.632598114
ENSG00000155666,KDM8,0.035528882,0.846520388
ENSG00000128052,KDR,-0.054951922,0.947034029
ENSG00000119537,KDSR,-0.121937523,0.220643169
ENSG00000079999,KEAP1,-0.056528944,0.507084328
ENSG00000197993,KEL,-0.024570356,0.975662239
ENSG00000135314,KHDC1,0.02628676,0.897506381
ENSG00000132680,KHDC4,0.024928472,0.866975415
ENSG00000121774,KHDRBS1,-0.019582929,0.885150715
ENSG00000112232,KHDRBS2,0.032357197,0.885198008
ENSG00000131773,KHDRBS3,0.125738899,0.322883596
ENSG00000138030,KHK,-0.00119851,0.99643623
ENSG00000100441,KHNYN,-0.065761026,0.84851054
ENSG00000088247,KHSRP,-0.007988862,0.950946296
ENSG00000235750,KIAA0040,0.519505795,0.209333886
ENSG00000007202,KIAA0100,-0.001700196,0.989889876
ENSG00000170871,KIAA0232,-0.033785624,0.820409905
ENSG00000137261,KIAA0319,0.062144341,0.610902957
ENSG00000142687,KIAA0319L,0.03667683,0.502069631
ENSG00000166398,KIAA0355,-0.009035552,0.982668047
ENSG00000100890,KIAA0391,-0.018257399,0.950373714
ENSG00000135709,KIAA0513,0.056103286,0.686583025
ENSG00000047578,KIAA0556,0.027842345,0.897506381
ENSG00000100578,KIAA0586,0.02566541,0.900872474
ENSG00000198920,KIAA0753,0.000921691,0.995755191
ENSG00000185261,KIAA0825,0.036363801,0.886503167
ENSG00000164542,KIAA0895,-0.017959225,0.969942132
ENSG00000196123,KIAA0895L,0.073097509,0.529573117
ENSG00000100364,KIAA0930,0.03119994,0.924746873
ENSG00000169330,KIAA1024,-0.065049743,0.838131823
ENSG00000138688,KIAA1109,-0.051279239,0.567931782
ENSG00000163807,KIAA1143,-0.053453818,0.745949567
ENSG00000257093,KIAA1147,-0.124315139,0.102611644
ENSG00000122203,KIAA1191,0.011077267,0.945951897
ENSG00000109265,KIAA1211,-0.035108797,0.851905137
ENSG00000196872,KIAA1211L,0.136966,0.371833586
ENSG00000120549,KIAA1217,0.008751013,0.979312474
ENSG00000114656,KIAA1257,0.018301052,0.967192301
ENSG00000116299,KIAA1324,0.091216537,0.642812514
ENSG00000164659,KIAA1324L,-0.025077364,0.920852323
ENSG00000150477,KIAA1328,0.005823545,0.982906832
ENSG00000134444,KIAA1468,0.040350834,0.841769944
ENSG00000162522,KIAA1522,0.028246162,0.930707158
ENSG00000122778,KIAA1549,-0.005782575,0.985141131
ENSG00000110427,KIAA1549L,0.068013423,0.779226817
ENSG00000174718,KIAA1551,0.005895761,0.985335953
ENSG00000168116,KIAA1586,-0.016258177,0.97714593
ENSG00000135835,KIAA1614,0.064499286,0.800364716
ENSG00000197077,KIAA1671,-0.035033222,0.86218732
ENSG00000149633,KIAA1755,-0.082729245,0.872144225
ENSG00000162929,KIAA1841,0.004763381,0.989641638
ENSG00000165185,KIAA1958,-0.072297967,0.736851573
ENSG00000182329,KIAA2012,0.133192587,0.544163734
ENSG00000116685,KIAA2013,-0.03588639,0.815885504
ENSG00000183354,KIAA2026,-0.062528842,0.448643488
ENSG00000134313,KIDINS220,-0.015472047,0.932600962
ENSG00000138160,KIF11,-0.290723701,0.457450039
ENSG00000136883,KIF12,0.227851006,0.261701668
ENSG00000137177,KIF13A,-0.105935564,0.602201197
ENSG00000197892,KIF13B,-0.147354252,0.547171962
ENSG00000163808,KIF15,0.032047579,0.944276661
ENSG00000089177,KIF16B,-0.031043839,0.882104544
ENSG00000117245,KIF17,0.078686364,0.708184211
ENSG00000196169,KIF19,0.487389842,0.337240958
ENSG00000130294,KIF1A,-0.002354511,0.992290079
ENSG00000054523,KIF1B,-0.052435873,0.557173613
ENSG00000198954,KIF1BP,0.026018364,0.927481689
ENSG00000129250,KIF1C,-0.211206808,0.501121604
ENSG00000138182,KIF20B,-0.058774459,0.872144225
ENSG00000139116,KIF21A,-0.019166864,0.952675551
ENSG00000116852,KIF21B,-0.085728824,0.616821814
ENSG00000079616,KIF22,-0.029608227,0.88567283
ENSG00000186638,KIF24,-0.027880811,0.953903559
ENSG00000125337,KIF25,-0.19684198,0.838956502
ENSG00000066735,KIF26A,-0.104460074,0.798465094
ENSG00000162849,KIF26B,-0.040597849,0.849499807
ENSG00000165115,KIF27,-0.009080667,0.979342998
ENSG00000068796,KIF2A,-0.079715671,0.490949263
ENSG00000141200,KIF2B,-0.084207764,0.886888331
ENSG00000142945,KIF2C,0.090578283,0.844681545
ENSG00000131437,KIF3A,0.014095207,0.97522085
ENSG00000101350,KIF3B,-0.014762298,0.942022603
ENSG00000084731,KIF3C,0.076843256,0.695883812
ENSG00000155980,KIF5A,-0.151395062,0.361975457
ENSG00000170759,KIF5B,-0.173182638,0.350626808
ENSG00000168280,KIF5C,-0.165171681,0.049272096
ENSG00000164627,KIF6,-0.20778621,0.377910565
ENSG00000166813,KIF7,-0.089059819,0.811625566
ENSG00000088727,KIF9,-0.088784582,0.431589862
ENSG00000075945,KIFAP3,-0.032794435,0.953215494
ENSG00000167702,KIFC2,0.045794701,0.862848699
ENSG00000140859,KIFC3,-0.062733637,0.689665514
ENSG00000151657,KIN,-0.059890313,0.692571114
ENSG00000183853,KIRREL1,-0.038165814,0.9455997
ENSG00000126259,KIRREL2,0.16121863,0.404120139
ENSG00000149571,KIRREL3,0.055306294,0.731100515
ENSG00000116014,KISS1R,0.335452833,0.465205201
ENSG00000157404,KIT,-0.147409298,0.671375983
ENSG00000049130,KITLG,-0.077971933,0.852819295
ENSG00000088970,KIZ,0.035621908,0.827566136
ENSG00000133116,KL,0.048036618,0.915130476
ENSG00000134962,KLB,0.240522537,0.237214592
ENSG00000126214,KLC1,0.014172606,0.949364761
ENSG00000174996,KLC2,0.040239623,0.844988561
ENSG00000137171,KLC4,-0.016945736,0.920670096
ENSG00000155090,KLF10,-0.018916861,0.978045254
ENSG00000172059,KLF11,0.024343675,0.957924472
ENSG00000118922,KLF12,-0.059212746,0.708428711
ENSG00000169926,KLF13,-0.031390278,0.832220349
ENSG00000163884,KLF15,-0.030132881,0.969979591
ENSG00000129911,KLF16,-0.009062125,0.981159949
ENSG00000127528,KLF2,-0.346220294,0.47836869
ENSG00000109787,KLF3,-0.169481357,0.191460246
ENSG00000136826,KLF4,-0.343353319,0.59948815
ENSG00000102554,KLF5,0.265529088,0.153904848
ENSG00000067082,KLF6,-0.036352466,0.921569021
ENSG00000118263,KLF7,0.031272706,0.80965494
ENSG00000102349,KLF8,0.069260038,0.670432832
ENSG00000119138,KLF9,0.070631417,0.770987746
ENSG00000197776,KLHDC1,-0.047506177,0.815885504
ENSG00000128607,KLHDC10,0.035325573,0.820690703
ENSG00000165516,KLHDC2,0.001400731,0.99643623
ENSG00000124702,KLHDC3,0.000996566,0.996662975
ENSG00000104731,KLHDC4,0.024954386,0.90120562
ENSG00000162873,KLHDC8A,0.025729738,0.948703092
ENSG00000185909,KLHDC8B,-0.057272845,0.688497682
ENSG00000162755,KLHDC9,0.011915484,0.973082017
ENSG00000150361,KLHL1,6.49E-05,0.999612853
ENSG00000161594,KLHL10,0.276161017,0.472298757
ENSG00000178502,KLHL11,-0.02082867,0.964562034
ENSG00000117153,KLHL12,-0.006751995,0.989365417
ENSG00000003096,KLHL13,-0.007587279,0.990506835
ENSG00000197705,KLHL14,-0.236531536,0.372810762
ENSG00000174010,KLHL15,0.107737861,0.507967032
ENSG00000187961,KLHL17,0.039724235,0.903655138
ENSG00000114648,KLHL18,0.023661063,0.886503167
ENSG00000109466,KLHL2,0.064094791,0.781088574
ENSG00000076321,KLHL20,-0.124258715,0.106272293
ENSG00000162413,KLHL21,0.055476152,0.731100515
ENSG00000099910,KLHL22,0.003479937,0.98534796
ENSG00000213160,KLHL23,-0.048531956,0.776759846
ENSG00000114796,KLHL24,-0.151496525,0.174481836
ENSG00000183655,KLHL25,-0.021031747,0.959577168
ENSG00000167487,KLHL26,0.010454907,0.970346454
ENSG00000179454,KLHL28,-0.03843717,0.904780191
ENSG00000119771,KLHL29,0.057741781,0.731100515
ENSG00000146021,KLHL3,-0.000423045,0.997431444
ENSG00000186231,KLHL32,-0.002812236,0.993469394
ENSG00000185915,KLHL34,-0.024678194,0.933108126
ENSG00000149243,KLHL35,0.018366383,0.948306728
ENSG00000135686,KLHL36,0.019289523,0.926503044
ENSG00000175946,KLHL38,-0.241826518,0.598713596
ENSG00000102271,KLHL4,0.001913945,0.99643623
ENSG00000239474,KLHL41,-0.022183106,0.966523068
ENSG00000087448,KLHL42,0.022764749,0.948703092
ENSG00000109790,KLHL5,-0.185785238,0.102611644
ENSG00000122550,KLHL7,0.035985304,0.886056126
ENSG00000145332,KLHL8,-0.071837238,0.763227908
ENSG00000198642,KLHL9,-0.0490627,0.847157678
ENSG00000129437,KLK14,0.273214071,0.478337184
ENSG00000167754,KLK5,-0.341694627,0.372840614
ENSG00000167755,KLK6,-0.106090324,0.894920377
ENSG00000169035,KLK7,0.128369019,0.707605071
ENSG00000164344,KLKB1,-0.20892334,0.62191581
ENSG00000227268,KLLN,-0.005853845,0.990506835
ENSG00000111796,KLRB1,0.183610795,0.678384837
ENSG00000139187,KLRG1,-0.012869039,0.977470166
ENSG00000117009,KMO,-0.125920412,0.692343135
ENSG00000118058,KMT2A,0.002039522,0.989641638
ENSG00000272333,KMT2B,0.041289856,0.849543405
ENSG00000055609,KMT2C,-0.043192003,0.811397139
ENSG00000167548,KMT2D,0.018768237,0.924321546
ENSG00000005483,KMT2E,-0.018722931,0.890430567
ENSG00000183955,KMT5A,-0.016705591,0.960641391
ENSG00000110066,KMT5B,-0.097762981,0.191460246
ENSG00000133247,KMT5C,0.072966487,0.776737398
ENSG00000162456,KNCN,0.002559119,0.99643623
ENSG00000171798,KNDC1,0.025076359,0.915130476
ENSG00000103550,KNOP1,-0.114055938,0.666649258
ENSG00000128944,KNSTRN,0.086347883,0.743226797
ENSG00000184445,KNTC1,0.040149643,0.843475194
ENSG00000114030,KPNA1,0.026219109,0.907839811
ENSG00000182481,KPNA2,0.067908313,0.805460291
ENSG00000102753,KPNA3,-0.01460397,0.971957885
ENSG00000186432,KPNA4,-0.030619342,0.905733351
ENSG00000196911,KPNA5,-0.037347621,0.916618029
ENSG00000025800,KPNA6,0.01551371,0.940470578
ENSG00000108424,KPNB1,0.010695403,0.953215494
ENSG00000118162,KPTN,0.038673493,0.890430567
ENSG00000133703,KRAS,-0.021377156,0.963785857
ENSG00000133619,KRBA1,0.067227541,0.678733821
ENSG00000184619,KRBA2,-0.043086761,0.910002488
ENSG00000147121,KRBOX4,0.056693024,0.700085309
ENSG00000172086,KRCC1,-0.136432792,0.457402135
ENSG00000131650,KREMEN2,-0.119313381,0.603172264
ENSG00000129347,KRI1,-0.048122415,0.875256562
ENSG00000001631,KRIT1,0.006906577,0.981243871
ENSG00000111615,KRR1,-0.005606628,0.989641638
ENSG00000186395,KRT10,-0.163803334,0.434264722
ENSG00000128422,KRT17,-0.046379528,0.950946296
ENSG00000213424,KRT222,-0.069514384,0.924589934
ENSG00000094796,KRT31,0.251988993,0.484615728
ENSG00000186081,KRT5,-0.2071434,0.72885386
ENSG00000170442,KRT86,0.105090444,0.657596219
ENSG00000205869,KRTAP5-1,0.153350898,0.668245997
ENSG00000244411,KRTAP5-7,-0.212707243,0.660836288
ENSG00000254997,KRTAP5-9,0.045000954,0.970794569
ENSG00000163463,KRTCAP2,0.076129445,0.815567152
ENSG00000157992,KRTCAP3,-0.06032285,0.916712338
ENSG00000141068,KSR1,0.092593554,0.363394776
ENSG00000171435,KSR2,0.144550166,0.183037285
ENSG00000198841,KTI12,-0.082866847,0.722654091
ENSG00000126777,KTN1,-0.085332458,0.584285254
ENSG00000105700,KXD1,-0.035191923,0.841257169
ENSG00000174611,KY,0.083942821,0.618110947
ENSG00000171097,KYAT1,0.120723916,0.275662498
ENSG00000137944,KYAT3,0.046246587,0.930029407
ENSG00000198910,L1CAM,0.110219893,0.615913924
ENSG00000087299,L2HGDH,0.059576575,0.737172847
ENSG00000126790,L3HYPDH,0.01127831,0.969979591
ENSG00000185513,L3MBTL1,0.088470652,0.492733344
ENSG00000100395,L3MBTL2,0.007148654,0.971009081
ENSG00000198945,L3MBTL3,0.012071224,0.969555064
ENSG00000154655,L3MBTL4,-0.057909361,0.624851767
ENSG00000179630,LACC1,-0.167157724,0.680640319
ENSG00000103642,LACTB,0.13646051,0.386004201
ENSG00000147592,LACTB2,-0.268960845,0.14622856
ENSG00000196976,LAGE3,-0.083644319,0.795294034
ENSG00000167613,LAIR1,0.081616606,0.934777708
ENSG00000101680,LAMA1,-0.019383517,0.978718921
ENSG00000196569,LAMA2,-0.100227167,0.655699705
ENSG00000053747,LAMA3,-0.134910812,0.721791639
ENSG00000112769,LAMA4,-0.188860105,0.408441538
ENSG00000130702,LAMA5,0.202370772,0.405676934
ENSG00000091136,LAMB1,0.048375963,0.841769944
ENSG00000172037,LAMB2,-0.146167371,0.680640319
ENSG00000196878,LAMB3,0.122342088,0.59902167
ENSG00000135862,LAMC1,-0.062840814,0.828763244
ENSG00000050555,LAMC3,-0.218102891,0.377910565
ENSG00000185896,LAMP1,-0.031708804,0.783192793
ENSG00000005893,LAMP2,-0.095226541,0.720639536
ENSG00000125869,LAMP5,0.049072065,0.927216268
ENSG00000149357,LAMTOR1,-0.045645604,0.714398427
ENSG00000116586,LAMTOR2,0.026964581,0.924321546
ENSG00000109270,LAMTOR3,-0.091129815,0.734502597
ENSG00000188186,LAMTOR4,-0.038989727,0.834302438
ENSG00000134248,LAMTOR5,-0.098597364,0.625679948
ENSG00000115365,LANCL1,-0.103365452,0.776759846
ENSG00000132434,LANCL2,-0.017597317,0.938071157
ENSG00000147036,LANCL3,0.208786076,0.660836288
ENSG00000002549,LAP3,0.060549556,0.829359755
ENSG00000068697,LAPTM4A,-0.072187101,0.618109163
ENSG00000104341,LAPTM4B,-0.097280368,0.565449234
ENSG00000162511,LAPTM5,-0.068397603,0.944642069
ENSG00000133424,LARGE1,0.067111997,0.673570195
ENSG00000155506,LARP1,0.028118655,0.763813663
ENSG00000138709,LARP1B,-0.014191529,0.942135332
ENSG00000161813,LARP4,-0.049766778,0.803010722
ENSG00000107929,LARP4B,0.045498131,0.56499273
ENSG00000166173,LARP6,-0.068367691,0.71621249
ENSG00000174720,LARP7,-0.095271744,0.517274793
ENSG00000133706,LARS,-0.053331777,0.541018935
ENSG00000011376,LARS2,-0.043585134,0.775060722
ENSG00000001497,LAS1L,0.065750099,0.678384837
ENSG00000002834,LASP1,-0.009641679,0.961654245
ENSG00000086730,LAT2,0.03095062,0.96016267
ENSG00000131023,LATS1,0.006746106,0.972393873
ENSG00000150457,LATS2,0.016771949,0.985335953
ENSG00000204381,LAYN,-0.024394617,0.969555064
ENSG00000213626,LBH,-0.151269105,0.679382596
