Geneid,Genename,MDD.sgPFC.log2FoldChange,MDD.sgPFC.padj
ENSG00000171503,ETFDH,0.158839977,0.018293375
ENSG00000205707,ETFRF1,0.20128901,0.030640811
ENSG00000105755,ETHE1,-0.14447016,0.135588503
ENSG00000139163,ETNK1,0.28648465,0.019515436
ENSG00000143845,ETNK2,-0.124985068,0.124135305
ENSG00000164089,ETNPPL,0.083899149,0.652947416
ENSG00000134954,ETS1,0.027511871,0.849304119
ENSG00000157557,ETS2,0.051035591,0.603676867
ENSG00000006468,ETV1,0.068327368,0.62929089
ENSG00000117036,ETV3,0.022148055,0.868844595
ENSG00000175832,ETV4,-0.275393781,0.016346898
ENSG00000244405,ETV5,-0.141239258,0.138920613
ENSG00000139083,ETV6,0.153385311,0.065997021
ENSG00000142694,EVA1B,-0.379059134,0.056941754
ENSG00000166979,EVA1C,0.03273194,0.780201113
ENSG00000072840,EVC,-0.134238625,0.336664115
ENSG00000173040,EVC2,-0.199755663,0.194988986
ENSG00000126860,EVI2A,0.292221351,0.144544126
ENSG00000185862,EVI2B,0.205977674,0.128680264
ENSG00000067208,EVI5,0.131962664,0.06820554
ENSG00000142459,EVI5L,-0.308450266,0.001513356
ENSG00000196405,EVL,-0.15583417,0.029724427
ENSG00000182944,EWSR1,0.02929311,0.267050193
ENSG00000081177,EXD2,0.007683964,0.844504466
ENSG00000187609,EXD3,-0.254077816,0.139203762
ENSG00000164002,EXO5,-0.005832213,0.948249608
ENSG00000090989,EXOC1,0.211632491,0.022036003
ENSG00000112685,EXOC2,0.14489489,0.006477893
ENSG00000180104,EXOC3,-0.074745754,0.150278788
ENSG00000179044,EXOC3L1,-0.223275652,0.02533195
ENSG00000131558,EXOC4,0.05200339,0.665328394
ENSG00000070367,EXOC5,0.268299331,0.011999705
ENSG00000138190,EXOC6,0.302217493,0.020213908
ENSG00000144036,EXOC6B,0.169809927,0.015910496
ENSG00000182473,EXOC7,-0.135706255,0.023135014
ENSG00000116903,EXOC8,0.222206691,0.0106063
ENSG00000157036,EXOG,0.016416463,0.814408102
ENSG00000171311,EXOSC1,-0.022177738,0.671124377
ENSG00000171824,EXOSC10,0.006843999,0.932321904
ENSG00000130713,EXOSC2,0.036773689,0.723228754
ENSG00000107371,EXOSC3,0.132973343,0.280876206
ENSG00000178896,EXOSC4,-0.303553254,0.019009073
ENSG00000077348,EXOSC5,-0.156178555,0.11096456
ENSG00000223496,EXOSC6,-0.015484451,0.827415722
ENSG00000075914,EXOSC7,0.018804323,0.711837191
ENSG00000120699,EXOSC8,0.173329108,0.009069862
ENSG00000123737,EXOSC9,0.16201321,0.048219464
ENSG00000110723,EXPH5,-0.1058965,0.372806179
ENSG00000182197,EXT1,0.027320977,0.837549794
ENSG00000151348,EXT2,-0.021057879,0.627399773
ENSG00000158008,EXTL1,-0.253159435,0.016747937
ENSG00000162694,EXTL2,0.128823209,0.315696469
ENSG00000012232,EXTL3,-0.059039295,0.634896965
ENSG00000104313,EYA1,-0.126666358,0.568149455
ENSG00000064655,EYA2,-0.205063151,0.190445542
ENSG00000158161,EYA3,0.065772872,0.134619353
ENSG00000112319,EYA4,-0.105381491,0.477261916
ENSG00000188107,EYS,0.267805375,0.095300481
ENSG00000108799,EZH1,0.059303969,0.026240423
ENSG00000106462,EZH2,0.159726397,0.227943864
ENSG00000092820,EZR,-0.212211638,0.227470194
ENSG00000126218,F10,-0.271052556,0.033736077
ENSG00000158769,F11R,0.339642595,0.019009073
ENSG00000131187,F12,-0.135564899,0.376667018
ENSG00000124491,F13A1,0.117558503,0.459623384
ENSG00000181104,F2R,0.095422484,0.477323442
ENSG00000127533,F2RL3,0.325432714,0.27014007
ENSG00000117525,F3,0.35899119,0.05987568
ENSG00000198734,F5,0.312603151,0.041785828
ENSG00000057593,F7,-0.29495897,0.015542691
ENSG00000185010,F8,0.147817905,0.237810514
ENSG00000277203,F8A1,0.208477933,0.232078945
ENSG00000103089,FA2H,-0.308724406,0.100667568
ENSG00000117480,FAAH,-0.103793694,0.252218785
ENSG00000165591,FAAH2,0.057361817,0.633746078
ENSG00000185504,FAAP100,-0.324540375,0.014018815
ENSG00000162585,FAAP20,-0.247884297,0.020466858
ENSG00000121769,FABP3,-0.014002447,0.913121528
ENSG00000164687,FABP5,0.235548456,0.112419573
ENSG00000170231,FABP6,0.143212014,0.308037179
ENSG00000164434,FABP7,0.119314921,0.449723592
ENSG00000168040,FADD,-0.148481792,0.175142608
ENSG00000149485,FADS1,-0.055789271,0.589319449
ENSG00000134824,FADS2,-0.221748846,0.088738809
ENSG00000221968,FADS3,-0.111473111,0.361618712
ENSG00000172782,FADS6,-0.084509213,0.341345994
ENSG00000185104,FAF1,0.078479477,0.072133907
ENSG00000113194,FAF2,0.113837133,0.017693076
ENSG00000103876,FAH,-0.139081758,0.167455482
ENSG00000180185,FAHD1,0.065077982,0.468450858
ENSG00000115042,FAHD2A,-0.000175391,0.998097418
ENSG00000144199,FAHD2B,0.04102494,0.594499939
ENSG00000158234,FAIM,0.118578829,0.13546479
ENSG00000135472,FAIM2,0.020125848,0.802658381
ENSG00000167106,FAM102A,-0.259179119,0.05576381
ENSG00000162636,FAM102B,0.270632674,0.051583378
ENSG00000133193,FAM104A,0.069071361,0.144523806
ENSG00000182518,FAM104B,0.091430516,0.446931372
ENSG00000168309,FAM107A,-0.130236342,0.443571533
ENSG00000065809,FAM107B,0.066926294,0.721340639
ENSG00000125898,FAM110A,-0.165745398,0.182762039
ENSG00000169122,FAM110B,-0.126478424,0.244903682
ENSG00000184731,FAM110C,0.050459973,0.657939386
ENSG00000197245,FAM110D,-0.233132149,0.274686343
ENSG00000166801,FAM111A,-0.077058438,0.566287673
ENSG00000197712,FAM114A1,0.059426528,0.646261756
ENSG00000055147,FAM114A2,0.096128993,0.142637616
ENSG00000121104,FAM117A,-0.004165861,0.960620849
ENSG00000138439,FAM117B,0.147014284,0.044872996
ENSG00000100376,FAM118A,0.096185488,0.523492633
ENSG00000197798,FAM118B,-0.000895408,0.989944192
ENSG00000048828,FAM120A,-0.072300456,0.529508236
ENSG00000188938,FAM120AOS,-0.094759528,0.32273555
ENSG00000112584,FAM120B,0.013254346,0.915422026
ENSG00000184083,FAM120C,-0.025598511,0.856036076
ENSG00000187866,FAM122A,-0.055022684,0.575679803
ENSG00000156504,FAM122B,0.089332418,0.435101349
ENSG00000156500,FAM122C,-0.023132391,0.85071075
ENSG00000150510,FAM124A,0.048758648,0.498393095
ENSG00000122591,FAM126A,0.217001255,0.106990648
ENSG00000155744,FAM126B,0.244889592,0.034242868
ENSG00000135842,FAM129A,0.217353783,0.373224014
ENSG00000136830,FAM129B,-0.330457079,0.052311411
ENSG00000175182,FAM131A,-0.166249278,0.037465653
ENSG00000159784,FAM131B,-0.079571397,0.539244042
ENSG00000185519,FAM131C,-0.260736268,0.039736939
ENSG00000179083,FAM133A,0.295448526,0.060663161
ENSG00000234545,FAM133B,0.263084135,0.05148876
ENSG00000082269,FAM135A,0.261818197,0.079659383
ENSG00000147724,FAM135B,0.034771895,0.810024971
ENSG00000035141,FAM136A,0.152731859,0.10235959
ENSG00000138640,FAM13A,0.214251049,0.004385329
ENSG00000031003,FAM13B,0.224322855,0.042008185
ENSG00000148541,FAM13C,0.057109649,0.2463097
ENSG00000109794,FAM149A,-0.095363242,0.115383347
ENSG00000138286,FAM149B1,0.10463074,0.066014473
ENSG00000162391,FAM151A,-0.257078716,0.13771715
ENSG00000152380,FAM151B,0.176448905,0.081030277
ENSG00000170074,FAM153A,0.213062845,0.141416996
ENSG00000182230,FAM153B,0.067616726,0.632139017
ENSG00000204677,FAM153C,0.139533157,0.249341483
ENSG00000204442,FAM155A,0.146518951,0.07571443
ENSG00000130054,FAM155B,-0.162793033,0.200477773
ENSG00000268350,FAM156A,0.215466771,0.128575246
ENSG00000164142,FAM160A1,-0.150712142,0.156989226
ENSG00000051009,FAM160A2,-0.136540787,0.020818299
ENSG00000151553,FAM160B1,0.210556511,0.010057215
ENSG00000158863,FAM160B2,-0.23193559,0.098591134
ENSG00000170264,FAM161A,0.238536318,0.00504481
ENSG00000156050,FAM161B,0.085047399,0.185819467
ENSG00000114023,FAM162A,0.175112982,0.040292213
ENSG00000183807,FAM162B,-0.068891827,0.601836088
ENSG00000143340,FAM163A,-0.213026726,0.065904433
ENSG00000196990,FAM163B,-0.256524683,0.100424192
ENSG00000215187,FAM166B,-0.158705548,0.361956751
ENSG00000154319,FAM167A,-0.211775803,0.243913415
ENSG00000183615,FAM167B,0.25624508,0.337344907
ENSG00000054965,FAM168A,-0.019389103,0.71781919
ENSG00000152102,FAM168B,0.043279325,0.441705367
ENSG00000198780,FAM169A,0.249173091,0.016167059
ENSG00000148468,FAM171A1,-0.081248195,0.134667444
ENSG00000161682,FAM171A2,-0.33725832,0.008850894
ENSG00000144369,FAM171B,0.225951084,0.016745599
ENSG00000113391,FAM172A,0.219180205,0.01516973
ENSG00000103254,FAM173A,-0.449721119,0.006477893
ENSG00000150756,FAM173B,-0.005883918,0.94201524
ENSG00000174132,FAM174A,-0.149547911,0.097898413
ENSG00000185442,FAM174B,-0.069327042,0.187209982
ENSG00000151327,FAM177A1,0.13488667,0.049037175
ENSG00000197520,FAM177B,0.065587105,0.839461286
ENSG00000168754,FAM178B,0.066317241,0.701484963
ENSG00000196666,FAM180B,-0.187216179,0.222098541
ENSG00000140067,FAM181A,-0.494439671,0.004718773
ENSG00000182103,FAM181B,-0.319160379,0.073010331
ENSG00000175170,FAM182B,-0.159123499,0.117432059
ENSG00000111879,FAM184A,0.084864369,0.559582502
ENSG00000047662,FAM184B,-0.220739876,0.010343606
ENSG00000222011,FAM185A,0.12622883,0.235604381
ENSG00000135436,FAM186B,-0.120605011,0.395641025
ENSG00000104059,FAM189A1,-0.101654281,0.20511215
ENSG00000135063,FAM189A2,0.372967716,0.065794227
ENSG00000160767,FAM189B,-0.204452121,0.033815965
ENSG00000172775,FAM192A,0.085178776,0.150038662
ENSG00000125386,FAM193A,-0.096260199,0.075218666
ENSG00000146067,FAM193B,-0.267393097,0.010343606
ENSG00000188916,FAM196A,-0.112274865,0.214802658
ENSG00000204767,FAM196B,0.0970743,0.270388285
ENSG00000144649,FAM198A,0.088953808,0.551708519
ENSG00000164125,FAM198B,0.0731482,0.558345669
ENSG00000123575,FAM199X,0.181959964,0.200263135
ENSG00000183662,FAM19A1,0.182408432,0.187768365
ENSG00000198673,FAM19A2,0.098935591,0.488938732
ENSG00000163377,FAM19A4,-0.029423711,0.864424026
ENSG00000219438,FAM19A5,-0.241867864,0.004198079
ENSG00000221909,FAM200A,-0.009986248,0.930934664
ENSG00000237765,FAM200B,0.236191771,0.037359133
ENSG00000165669,FAM204A,0.141700137,0.017729558
ENSG00000205108,FAM205A,-0.218510478,0.159480806
ENSG00000119328,FAM206A,0.219316296,0.066515622
ENSG00000160256,FAM207A,-0.249142444,0.004493936
ENSG00000163946,FAM208A,0.209748651,0.021777266
ENSG00000108021,FAM208B,0.125891433,0.047059843
ENSG00000108950,FAM20A,-0.047806692,0.751322279
ENSG00000116199,FAM20B,0.171622683,0.063430537
ENSG00000177706,FAM20C,-0.118140267,0.500136358
ENSG00000177150,FAM210A,0.113662919,0.062754394
ENSG00000124098,FAM210B,0.064103933,0.37648835
ENSG00000122378,FAM213A,0.09279501,0.15070304
ENSG00000157870,FAM213B,-0.170041502,0.03182456
ENSG00000047346,FAM214A,0.153052524,0.122262319
ENSG00000005238,FAM214B,-0.150279367,0.174069813
ENSG00000204856,FAM216A,0.160818675,0.041404228
ENSG00000196227,FAM217B,0.226744168,0.015043361
ENSG00000250486,FAM218A,0.178902747,0.200396862
ENSG00000164970,FAM219A,-0.194631898,0.096961026
ENSG00000178761,FAM219B,-0.164790216,0.012830081
ENSG00000178397,FAM220A,0.070528063,0.642368353
ENSG00000188732,FAM221A,0.135384521,0.187389909
ENSG00000204930,FAM221B,-0.086879234,0.541647166
ENSG00000139438,FAM222A,-0.370374642,0.008826613
ENSG00000173065,FAM222B,-0.081397222,0.101123266
ENSG00000184949,FAM227A,-0.056671542,0.6089036
ENSG00000166262,FAM227B,0.111667012,0.294743299
ENSG00000186453,FAM228A,-0.037746936,0.766014725
ENSG00000219626,FAM228B,0.118031865,0.115021885
ENSG00000225828,FAM229A,-0.17549046,0.284959728
ENSG00000203778,FAM229B,-0.018472052,0.893739064
ENSG00000167930,FAM234A,-0.136828922,0.138038308
ENSG00000084444,FAM234B,0.150091857,0.178465012
ENSG00000171224,FAM241B,-0.171409229,0.188039068
ENSG00000213185,FAM24B,0.095518822,0.58362351
ENSG00000105058,FAM32A,-0.055668238,0.324749677
ENSG00000071889,FAM3A,-0.268980713,0.024899195
ENSG00000196937,FAM3C,0.196539005,0.277053592
ENSG00000185112,FAM43A,-0.244658284,0.071797313
ENSG00000183114,FAM43B,-0.186730399,0.112050715
ENSG00000119979,FAM45A,0.083594032,0.082329978
ENSG00000185448,FAM47A,-0.203078277,0.25216525
ENSG00000189157,FAM47E,0.244074048,0.017054088
ENSG00000197872,FAM49A,0.230636945,0.083409792
ENSG00000153310,FAM49B,0.133505908,0.372312322
ENSG00000071859,FAM50A,-0.194404334,0.10420485
ENSG00000145945,FAM50B,-0.108974206,0.214778113
ENSG00000174137,FAM53A,-0.371458103,0.015948119
ENSG00000189319,FAM53B,-0.23388407,0.020176
ENSG00000120709,FAM53C,-0.086511597,0.074572196
ENSG00000167695,FAM57A,-0.171691964,0.031479944
ENSG00000149926,FAM57B,-0.240180924,0.009678626
ENSG00000154511,FAM69A,0.307858594,0.015106054
ENSG00000165716,FAM69B,-0.347544939,0.014630439
ENSG00000187773,FAM69C,-0.271767473,0.025242916
ENSG00000180219,FAM71C,-0.092867941,0.479338493
ENSG00000142530,FAM71E1,-0.223995903,0.045903004
ENSG00000135248,FAM71F1,-0.360943713,0.014488312
ENSG00000205085,FAM71F2,-0.147245973,0.313103772
ENSG00000009780,FAM76A,0.066637537,0.38586865
ENSG00000077458,FAM76B,0.148620048,0.080443003
ENSG00000126882,FAM78A,-0.281150493,0.026822643
ENSG00000188859,FAM78B,-0.066621101,0.280876206
ENSG00000157470,FAM81A,0.15074511,0.183044035
ENSG00000101447,FAM83D,0.155538238,0.312646138
ENSG00000180921,FAM83H,-0.358084158,0.021702086
ENSG00000162981,FAM84A,-0.063553077,0.435254854
ENSG00000168672,FAM84B,0.037803493,0.779046756
ENSG00000186523,FAM86B1,-0.250893683,0.147165965
ENSG00000145002,FAM86B2,-0.183679344,0.292765713
ENSG00000158483,FAM86C1,-0.057654922,0.582463717
ENSG00000182118,FAM89A,-0.097307476,0.507246598
ENSG00000176973,FAM89B,-0.153428722,0.0900693
ENSG00000137414,FAM8A1,0.151660469,0.054098773
ENSG00000171847,FAM90A1,-0.052075537,0.72506563
ENSG00000176853,FAM91A1,0.129624576,0.287797819
ENSG00000188343,FAM92A,0.167148413,0.125381489
ENSG00000166797,FAM96A,0.024079165,0.729686408
ENSG00000166595,FAM96B,-0.158524225,0.097182056
ENSG00000119812,FAM98A,0.184933821,0.074534152
ENSG00000171262,FAM98B,0.326923169,0.022460211
ENSG00000130244,FAM98C,-0.302579796,0.003754716
ENSG00000198690,FAN1,0.060667627,0.173874276
ENSG00000187741,FANCA,-0.079934842,0.438597399
ENSG00000181544,FANCB,0.127611534,0.491397503
ENSG00000158169,FANCC,-0.14782587,0.305536646
ENSG00000144554,FANCD2,0.28511925,0.012287965
ENSG00000112039,FANCE,-0.151600236,0.15567435
ENSG00000183161,FANCF,0.083795353,0.369105463
ENSG00000221829,FANCG,-0.129515692,0.310421505
ENSG00000140525,FANCI,0.271891165,0.016909064
ENSG00000115392,FANCL,0.197036933,0.028512749
ENSG00000187790,FANCM,0.177400953,0.149011489
ENSG00000203780,FANK1,0.016936264,0.865075746
ENSG00000197601,FAR1,0.248415683,0.006650409
ENSG00000064763,FAR2,0.178624447,0.053548226
ENSG00000152767,FARP1,0.078046392,0.135343319
ENSG00000006607,FARP2,-0.093332557,0.111079353
ENSG00000145982,FARS2,-0.080498191,0.175137869
ENSG00000179115,FARSA,-0.139028885,0.075272968
ENSG00000116120,FARSB,0.260519258,0.041120839
ENSG00000026103,FAS,0.27874731,0.094686997
ENSG00000169710,FASN,-0.235338176,0.005989486
ENSG00000164896,FASTK,-0.29340255,0.039906055
ENSG00000138399,FASTKD1,0.175040551,0.033878628
ENSG00000118246,FASTKD2,0.31978941,0.018403683
ENSG00000124279,FASTKD3,0.256181795,0.022567929
ENSG00000215251,FASTKD5,0.054973625,0.411724872
ENSG00000083857,FAT1,-0.142629378,0.192877277
ENSG00000086570,FAT2,-0.144257584,0.378752225
ENSG00000165323,FAT3,0.148223869,0.144363126
ENSG00000196159,FAT4,0.10609763,0.211990777
ENSG00000149806,FAU,-0.146766489,0.138977574
ENSG00000146267,FAXC,0.24911095,0.162206603
ENSG00000170271,FAXDC2,-0.10636469,0.313817671
ENSG00000188878,FBF1,-0.125148669,0.224533099
ENSG00000134452,FBH1,-0.050129174,0.18475304
ENSG00000105202,FBL,-0.052496127,0.464757096
ENSG00000162458,FBLIM1,0.218067621,0.346243027
ENSG00000188573,FBLL1,-0.261918674,0.017521415
ENSG00000077942,FBLN1,-0.265206877,0.067724854
ENSG00000163520,FBLN2,-0.229045861,0.073618638
ENSG00000140092,FBLN5,0.095374625,0.376956702
ENSG00000144152,FBLN7,-0.300824527,0.02339835
ENSG00000166147,FBN1,-0.002939937,0.974096148
ENSG00000142449,FBN3,-0.315481301,0.070954373
ENSG00000156860,FBRS,-0.203637874,0.035844243
ENSG00000112787,FBRSL1,-0.324066825,0.012830081
ENSG00000127452,FBXL12,-0.163450886,0.063049882
ENSG00000161040,FBXL13,0.217226414,0.103656741
ENSG00000171823,FBXL14,-0.147771589,0.073743544
ENSG00000107872,FBXL15,-0.320063334,0.00820956
ENSG00000127585,FBXL16,-0.24191994,0.014250186
ENSG00000145743,FBXL17,0.046514601,0.41298388
ENSG00000155034,FBXL18,-0.217535908,0.069486135
ENSG00000099364,FBXL19,-0.292421033,0.004198079
ENSG00000153558,FBXL2,0.109644795,0.167160737
ENSG00000108306,FBXL20,0.109750839,0.096474888
ENSG00000197361,FBXL22,-0.131151536,0.122381354
ENSG00000005812,FBXL3,0.167766413,0.027530142
ENSG00000112234,FBXL4,0.133661806,0.27446524
ENSG00000118564,FBXL5,0.221845653,0.019223608
ENSG00000182325,FBXL6,-0.488564504,0.023675482
ENSG00000183580,FBXL7,-0.175363071,0.161519008
ENSG00000135722,FBXL8,-0.121038568,0.3752825
ENSG00000147912,FBXO10,-0.201414641,0.035460854
ENSG00000138081,FBXO11,0.281786864,0.020219826
ENSG00000141665,FBXO15,0.106615195,0.317538762
ENSG00000214050,FBXO16,0.031718424,0.80411613
ENSG00000269190,FBXO17,-0.123486967,0.105937248
ENSG00000116661,FBXO2,-0.277208634,0.008561323
ENSG00000135108,FBXO21,0.140352488,0.019223608
ENSG00000167196,FBXO22,0.19163331,0.037832021
ENSG00000106336,FBXO24,-0.217585379,0.226428432
ENSG00000147364,FBXO25,0.128152519,0.280290826
ENSG00000161243,FBXO27,-0.169078885,0.019524701
ENSG00000143756,FBXO28,0.180640039,0.057653682
ENSG00000110429,FBXO3,0.203151693,0.022422061
ENSG00000118496,FBXO30,0.104621338,0.43302851
ENSG00000103264,FBXO31,-0.059147673,0.303640449
ENSG00000156804,FBXO32,0.023617901,0.874190709
ENSG00000165355,FBXO33,0.199828571,0.045614802
ENSG00000178974,FBXO34,0.183665967,0.064726672
ENSG00000153832,FBXO36,0.04822914,0.534311672
ENSG00000145868,FBXO38,0.131476965,0.042482748
ENSG00000151876,FBXO4,0.168687787,0.074678323
ENSG00000163833,FBXO40,0.108651579,0.55160486
ENSG00000163013,FBXO41,-0.193273214,0.00820956
ENSG00000037637,FBXO42,0.065945508,0.071015926
ENSG00000132879,FBXO44,-0.180166876,0.026283149
ENSG00000174013,FBXO45,0.091483067,0.313282037
ENSG00000177051,FBXO46,-0.189510771,0.037063363
ENSG00000204923,FBXO48,0.167727449,0.058973926
ENSG00000112029,FBXO5,0.11537934,0.414785691
ENSG00000116663,FBXO6,-0.16123327,0.032703666
ENSG00000100225,FBXO7,0.031269828,0.660871606
ENSG00000164117,FBXO8,0.067722147,0.372705388
ENSG00000112146,FBXO9,-0.109269397,0.411914101
ENSG00000072803,FBXW11,0.095789349,0.130546314
ENSG00000164049,FBXW12,-0.023978997,0.846327007
ENSG00000119402,FBXW2,0.07196158,0.561595323
ENSG00000107829,FBXW4,-0.168699954,0.032501135
ENSG00000159069,FBXW5,-0.397805067,0.007228157
ENSG00000109670,FBXW7,0.266966791,0.022811691
ENSG00000174989,FBXW8,-0.138518078,0.098228601
ENSG00000132004,FBXW9,-0.295827515,0.017018018
ENSG00000158869,FCER1G,0.378180584,0.188447894
ENSG00000119616,FCF1,0.141865592,0.042965761
ENSG00000275395,FCGBP,-0.200761187,0.533318432
ENSG00000150337,FCGR1A,0.600057002,0.038523072
ENSG00000143226,FCGR2A,0.620715191,0.017212504
ENSG00000203747,FCGR3A,0.552471882,0.094705684
ENSG00000104870,FCGRT,-0.317008762,0.023522705
ENSG00000130475,FCHO1,-0.141589185,0.120866442
ENSG00000157107,FCHO2,0.247267544,0.007669769
ENSG00000197948,FCHSD1,0.051053626,0.702378692
ENSG00000137478,FCHSD2,0.002768081,0.973684915
ENSG00000162746,FCRLB,0.12247613,0.327690923
ENSG00000079459,FDFT1,0.006974672,0.963317589
ENSG00000160752,FDPS,-0.067739758,0.310190498
ENSG00000137714,FDX1,0.045063809,0.469311089
ENSG00000267673,FDX2,-0.178673695,0.357927421
ENSG00000161513,FDXR,-0.162842195,0.092211275
ENSG00000066926,FECH,0.046131993,0.373891483
ENSG00000141965,FEM1A,-0.233623619,0.011995135
ENSG00000169018,FEM1B,0.270457208,0.020249521
ENSG00000145780,FEM1C,0.284196219,0.014113115
ENSG00000168496,FEN1,0.034597244,0.633730147
ENSG00000151422,FER,0.244537707,0.019223608
ENSG00000249715,FER1L5,-0.138559915,0.288105419
ENSG00000101311,FERMT1,-0.313643716,0.022011283
ENSG00000073712,FERMT2,0.220394179,0.038042053
ENSG00000149781,FERMT3,-0.046814341,0.818593556
ENSG00000182511,FES,0.00994944,0.962355773
ENSG00000149557,FEZ1,-0.107322369,0.102357517
ENSG00000171055,FEZ2,0.167599856,0.019421718
ENSG00000153266,FEZF2,-0.052328398,0.679923642
ENSG00000186188,FFAR4,-0.023176671,0.892203888
ENSG00000102302,FGD1,-0.220781445,0.042792393
ENSG00000146192,FGD2,-0.172593003,0.489694245
ENSG00000127084,FGD3,-0.336785133,0.018315617
ENSG00000139132,FGD4,0.103374089,0.308655575
ENSG00000154783,FGD5,-0.235953651,0.053942555
ENSG00000180263,FGD6,-0.008404799,0.948005308
ENSG00000113578,FGF1,-0.153262567,0.283205221
ENSG00000114279,FGF12,0.247431743,0.078514688
ENSG00000129682,FGF13,0.046499897,0.784668825
ENSG00000102466,FGF14,0.23071629,0.055539368
ENSG00000158815,FGF17,-0.08310654,0.718842817
ENSG00000156427,FGF18,-0.069446964,0.716143129
ENSG00000138685,FGF2,0.355212011,0.038284813
ENSG00000070388,FGF22,-0.34344102,0.04634926
ENSG00000138675,FGF5,0.238060601,0.090790497
ENSG00000102678,FGF9,0.160423681,0.114037102
ENSG00000174721,FGFBP3,-0.32979867,0.007198491
ENSG00000077782,FGFR1,-0.071264087,0.639163128
ENSG00000213066,FGFR1OP,0.054684019,0.664844237
ENSG00000111790,FGFR1OP2,0.289236371,0.004947268
ENSG00000066468,FGFR2,-0.15802797,0.168010634
ENSG00000068078,FGFR3,-0.509707666,0.00820956
